image_id,source,alignment_score,authenticity_score,class_id
0,Sys_VAR_ref_800_1,4.85,4.2,4
0,Sys_VAR_ref_800_2,4.62,3.85,4
0,Sys_VAR_ref_800_3,4.85,4.72,4
0,User_VAR_800_1,5.0,3.0,4
0,User_VAR_800_2,4.44,3.0,4
0,User_VAR_800_3,5.0,3.0,4
1,Sys_VAR_ref_800_1,4.65,1.82,4
1,Sys_VAR_ref_800_2,4.65,3.82,4
1,Sys_VAR_ref_800_3,4.62,2.85,4
1,User_VAR_800_1,5.0,3.0,4
1,User_VAR_800_2,4.44,3.0,4
1,User_VAR_800_3,5.0,3.0,4
2,Sys_VAR_ref_800_1,4.15,2.85,4
2,Sys_VAR_ref_800_2,4.12,2.85,4
2,Sys_VAR_ref_800_3,4.12,2.85,4
2,User_VAR_800_1,5.0,2.0,4
2,User_VAR_800_2,5.0,2.0,4
2,User_VAR_800_3,5.0,2.0,4
4,Sys_VAR_ref_800_1,4.65,3.85,4
4,Sys_VAR_ref_800_2,4.68,3.85,4
4,Sys_VAR_ref_800_3,4.85,4.62,4
4,User_VAR_800_1,5.0,3.0,4
4,User_VAR_800_2,5.0,3.0,4
4,User_VAR_800_3,5.0,3.0,4
5,Sys_VAR_ref_800_1,4.85,3.92,4
5,Sys_VAR_ref_800_2,4.78,4.15,4
5,Sys_VAR_ref_800_3,4.85,3.65,4
5,User_VAR_800_1,5.0,5.0,4
5,User_VAR_800_2,5.0,4.0,4
5,User_VAR_800_3,5.0,5.0,4
6,Sys_VAR_ref_800_1,3.85,1.42,4
6,Sys_VAR_ref_800_2,4.35,2.85,4
6,Sys_VAR_ref_800_3,4.65,3.85,4
6,User_VAR_800_1,5.0,3.0,4
6,User_VAR_800_2,5.0,3.0,4
6,User_VAR_800_3,4.29,3.0,4
8,Sys_VAR_ref_800_1,4.12,3.65,4
8,Sys_VAR_ref_800_2,4.85,3.6,4
8,Sys_VAR_ref_800_3,4.85,3.65,4
8,User_VAR_800_1,5.0,4.0,4
8,User_VAR_800_2,5.0,4.0,4
8,User_VAR_800_3,5.0,4.0,4
9,Sys_VAR_ref_800_1,3.85,2.15,4
9,Sys_VAR_ref_800_2,4.65,2.85,4
9,Sys_VAR_ref_800_3,4.65,2.85,4
9,User_VAR_800_1,5.0,3.0,4
9,User_VAR_800_2,5.0,2.0,4
9,User_VAR_800_3,4.38,2.0,4
10,Sys_VAR_ref_800_1,4.68,1.5,7
10,Sys_VAR_ref_800_2,4.65,1.5,7
10,Sys_VAR_ref_800_3,4.62,1.5,7
10,User_VAR_800_1,5.0,2.0,7
10,User_VAR_800_2,5.0,3.0,7
10,User_VAR_800_3,5.0,3.0,7
11,Sys_VAR_ref_800_1,4.15,3.65,7
11,Sys_VAR_ref_800_2,4.15,3.85,7
11,Sys_VAR_ref_800_3,4.12,3.85,7
11,User_VAR_800_1,4.17,3.0,7
11,User_VAR_800_2,4.17,4.0,7
11,User_VAR_800_3,4.17,4.0,7
14,Sys_VAR_ref_800_1,4.12,1.5,7
14,Sys_VAR_ref_800_2,4.82,1.5,7
14,Sys_VAR_ref_800_3,4.12,1.5,7
14,User_VAR_800_1,5.0,3.0,7
14,User_VAR_800_2,5.0,2.0,7
14,User_VAR_800_3,5.0,2.0,7
15,Sys_VAR_ref_800_1,3.65,1.5,7
15,Sys_VAR_ref_800_2,3.65,1.5,7
15,Sys_VAR_ref_800_3,4.92,1.5,7
15,User_VAR_800_1,4.5,4.0,7
15,User_VAR_800_2,4.09,3.0,7
15,User_VAR_800_3,4.09,2.0,7
16,Sys_VAR_ref_800_1,4.85,4.92,7
16,Sys_VAR_ref_800_2,4.85,4.92,7
16,Sys_VAR_ref_800_3,4.65,4.82,7
16,User_VAR_800_1,5.0,5.0,7
16,User_VAR_800_2,5.0,5.0,7
16,User_VAR_800_3,4.17,4.0,7
17,Sys_VAR_ref_800_1,4.15,1.5,7
17,Sys_VAR_ref_800_2,3.85,1.5,7
17,Sys_VAR_ref_800_3,3.85,1.5,7
17,User_VAR_800_1,3.64,3.0,7
17,User_VAR_800_2,3.64,4.0,7
17,User_VAR_800_3,5.0,3.0,7
18,Sys_VAR_ref_800_1,3.85,3.92,7
18,Sys_VAR_ref_800_2,3.45,2.8,7
18,Sys_VAR_ref_800_3,3.42,2.85,7
18,User_VAR_800_1,3.33,3.0,7
18,User_VAR_800_2,3.33,3.0,7
18,User_VAR_800_3,3.33,3.0,7
19,Sys_VAR_ref_800_1,4.12,1.5,7
19,Sys_VAR_ref_800_2,3.85,1.5,7
19,Sys_VAR_ref_800_3,3.85,1.5,7
19,User_VAR_800_1,4.09,3.0,7
19,User_VAR_800_2,4.09,3.0,7
19,User_VAR_800_3,5.0,3.0,7
20,Sys_VAR_ref_800_1,3.42,2.15,10
20,Sys_VAR_ref_800_2,4.85,4.15,10
20,Sys_VAR_ref_800_3,4.85,4.75,10
20,User_VAR_800_1,5.0,3.0,10
20,User_VAR_800_2,5.0,5.0,10
20,User_VAR_800_3,3.75,4.0,10
23,Sys_VAR_ref_800_1,4.82,1.5,10
23,Sys_VAR_ref_800_2,4.92,4.85,10
23,Sys_VAR_ref_800_3,4.82,3.65,10
23,User_VAR_800_1,5.0,5.0,10
23,User_VAR_800_2,4.0,5.0,10
23,User_VAR_800_3,4.0,5.0,10
24,Sys_VAR_ref_800_1,3.42,3.85,10
24,Sys_VAR_ref_800_2,3.85,2.4,10
24,Sys_VAR_ref_800_3,3.85,4.92,10
24,User_VAR_800_1,2.22,2.0,10
24,User_VAR_800_2,2.22,3.0,10
24,User_VAR_800_3,2.5,3.0,10
25,Sys_VAR_ref_800_1,3.65,3.8,10
25,Sys_VAR_ref_800_2,3.65,3.2,10
25,Sys_VAR_ref_800_3,3.82,4.15,10
25,User_VAR_800_1,3.75,4.0,10
25,User_VAR_800_2,4.17,2.0,10
26,Sys_VAR_ref_800_1,4.92,4.85,10
26,Sys_VAR_ref_800_2,4.82,4.65,10
26,Sys_VAR_ref_800_3,4.92,4.95,10
26,User_VAR_800_1,4.0,5.0,10
26,User_VAR_800_2,4.0,5.0,10
26,User_VAR_800_3,4.0,5.0,10
27,Sys_VAR_ref_800_1,4.85,1.5,10
27,Sys_VAR_ref_800_2,4.12,1.5,10
27,Sys_VAR_ref_800_3,3.85,1.5,10
27,User_VAR_800_1,3.33,4.0,10
27,User_VAR_800_2,3.33,4.0,10
27,User_VAR_800_3,5.0,4.0,10
28,Sys_VAR_ref_800_1,2.85,1.5,10
28,Sys_VAR_ref_800_2,3.42,2.85,10
28,Sys_VAR_ref_800_3,3.85,2.15,10
28,User_VAR_800_1,3.89,2.0,10
28,User_VAR_800_2,2.78,3.0,10
28,User_VAR_800_3,3.89,3.0,10
29,Sys_VAR_ref_800_1,3.85,1.5,10
29,Sys_VAR_ref_800_2,3.15,1.5,10
29,Sys_VAR_ref_800_3,3.42,1.5,10
29,User_VAR_800_1,3.89,5.0,10
29,User_VAR_800_2,4.0,2.0,10
29,User_VAR_800_3,4.38,2.0,10
30,Sys_VAR_ref_800_1,1.25,1.5,25
30,Sys_VAR_ref_800_2,4.12,3.65,25
30,Sys_VAR_ref_800_3,3.85,3.6,25
30,User_VAR_800_1,4.0,3.0,25
30,User_VAR_800_2,4.0,4.0,25
30,User_VAR_800_3,4.0,4.0,25
31,Sys_VAR_ref_800_1,3.85,4.72,25
31,Sys_VAR_ref_800_2,3.65,4.15,25
31,Sys_VAR_ref_800_3,4.15,4.82,25
31,User_VAR_800_1,5.0,4.0,25
31,User_VAR_800_2,5.0,3.0,25
31,User_VAR_800_3,5.0,4.0,25
32,Sys_VAR_ref_800_1,3.85,3.2,25
32,Sys_VAR_ref_800_2,4.65,2.0,25
32,Sys_VAR_ref_800_3,3.85,3.2,25
32,User_VAR_800_1,0.0,4.0,25
32,User_VAR_800_2,3.33,4.0,25
32,User_VAR_800_3,0.0,4.0,25
33,Sys_VAR_ref_800_1,4.72,3.85,25
33,Sys_VAR_ref_800_2,4.65,3.85,25
33,Sys_VAR_ref_800_3,4.72,1.5,25
33,User_VAR_800_1,4.29,4.0,25
33,User_VAR_800_2,4.29,4.0,25
33,User_VAR_800_3,4.29,4.0,25
34,Sys_VAR_ref_800_1,4.85,4.92,25
34,Sys_VAR_ref_800_2,4.65,3.82,25
34,Sys_VAR_ref_800_3,4.62,3.85,25
34,User_VAR_800_1,5.0,5.0,25
34,User_VAR_800_2,5.0,4.0,25
34,User_VAR_800_3,5.0,4.0,25
35,Sys_VAR_ref_800_1,4.85,4.92,25
35,Sys_VAR_ref_800_2,4.85,1.5,25
35,Sys_VAR_ref_800_3,4.85,4.92,25
35,User_VAR_800_1,5.0,2.0,25
35,User_VAR_800_2,5.0,2.0,25
