image_id,source,alignment_score,authenticity_score,class_id,alignment_norm,authenticity_norm,composite_product_perimage,composite_harmonic_perimage
0,Sys_VAR_ref_200_1,4.85,4.2,4,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
0,Sys_VAR_ref_200_2,4.62,3.85,4,0.924,0.77,0.71148,0.8400000000000001
0,Sys_VAR_ref_200_3,4.85,4.72,4,0.97,0.944,0.9156799999999999,0.9568234064785789
0,User_VAR_200_1,5.0,3.0,4,1.0,0.6,0.6,0.7499999999999999
0,User_VAR_200_2,4.44,3.0,4,0.8880000000000001,0.6,0.5328,0.7161290322580646
0,User_VAR_200_3,5.0,3.0,4,1.0,0.6,0.6,0.7499999999999999
1,Sys_VAR_ref_200_1,4.65,1.82,4,0.93,0.364,0.33852,0.5232148377125193
1,Sys_VAR_ref_200_2,4.65,3.82,4,0.93,0.764,0.71052,0.8388665879574971
1,Sys_VAR_ref_200_3,4.62,2.85,4,0.924,0.5700000000000001,0.52668,0.7050602409638553
1,User_VAR_200_1,5.0,3.0,4,1.0,0.6,0.6,0.7499999999999999
1,User_VAR_200_2,4.44,3.0,4,0.8880000000000001,0.6,0.5328,0.7161290322580646
1,User_VAR_200_3,5.0,3.0,4,1.0,0.6,0.6,0.7499999999999999
13,Sys_VAR_ref_200_1,4.82,4.15,7,0.9640000000000001,0.8300000000000001,0.8001200000000002,0.891995540691193
13,Sys_VAR_ref_200_2,4.85,3.65,7,0.97,0.73,0.7081,0.8330588235294117
13,Sys_VAR_ref_200_3,4.82,3.65,7,0.9640000000000001,0.73,0.70372,0.8308382526564345
13,User_VAR_200_1,5.0,4.0,7,1.0,0.8,0.8,0.888888888888889
13,User_VAR_200_2,5.0,4.0,7,1.0,0.8,0.8,0.888888888888889
13,User_VAR_200_3,5.0,5.0,7,1.0,1.0,1.0,1.0
14,Sys_VAR_ref_200_1,4.12,1.5,7,0.8240000000000001,0.3,0.2472,0.43985765124555154
14,Sys_VAR_ref_200_2,4.82,1.5,7,0.9640000000000001,0.3,0.2892,0.45759493670886076
14,Sys_VAR_ref_200_3,4.12,1.5,7,0.8240000000000001,0.3,0.2472,0.43985765124555154
14,User_VAR_200_1,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
14,User_VAR_200_2,5.0,2.0,7,1.0,0.4,0.4,0.5714285714285715
14,User_VAR_200_3,5.0,2.0,7,1.0,0.4,0.4,0.5714285714285715
22,Sys_VAR_ref_200_1,4.65,4.98,10,0.93,0.9960000000000001,0.9262800000000001,0.9618691588785047
22,Sys_VAR_ref_200_2,4.85,4.92,10,0.97,0.984,0.95448,0.976949846468782
22,Sys_VAR_ref_200_3,4.15,4.92,10,0.8300000000000001,0.984,0.8167200000000001,0.9004630650496142
22,User_VAR_200_1,4.38,4.0,10,0.876,0.8,0.7008000000000001,0.8362768496420048
22,User_VAR_200_2,4.44,4.0,10,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
22,User_VAR_200_3,4.44,4.0,10,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
23,Sys_VAR_ref_200_1,4.82,1.5,10,0.9640000000000001,0.3,0.2892,0.45759493670886076
23,Sys_VAR_ref_200_2,4.92,4.85,10,0.984,0.97,0.95448,0.976949846468782
23,Sys_VAR_ref_200_3,4.82,3.65,10,0.9640000000000001,0.73,0.70372,0.8308382526564345
23,User_VAR_200_1,5.0,5.0,10,1.0,1.0,1.0,1.0
23,User_VAR_200_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
23,User_VAR_200_3,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
31,Sys_VAR_ref_200_1,3.85,4.72,25,0.77,0.944,0.72688,0.8481680280046674
31,Sys_VAR_ref_200_2,3.65,4.15,25,0.73,0.8300000000000001,0.6059,0.7767948717948717
31,Sys_VAR_ref_200_3,4.15,4.82,25,0.8300000000000001,0.9640000000000001,0.8001200000000002,0.891995540691193
31,User_VAR_200_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
31,User_VAR_200_2,5.0,3.0,25,1.0,0.6,0.6,0.7499999999999999
31,User_VAR_200_3,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
